Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Publisher,Date,Device,Direct/Indirect,Type,First Seen,Last Seen,Creative Text,Link to Creative,Creative ID,Spend (USD),Impressions
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/27/23,Facebook,Direct,Video Post,1/9/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/10159847527049713.png,391940065,1074.6062,148986
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/27/23,Facebook,Direct,Video Post,10/3/21,1/1/24,"Support your immune system now with Nature Made Vitamin D Extra Strength and celebrate the moments ahead later.† †This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, c ... See more",https://s3.amazonaws.com/YM_Ads/720371096801805.png,459276597,716.4042,99324
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/27/23,Facebook,Direct,Carousel Post,3/22/23,4/12/24,Get your daily vitamins and supplements delivered right to your door. Save 25% off your first order with code SHOP25.*,https://s3.amazonaws.com/YM_Ads/10159962673059713.png,405230293,716.4042,99324
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/27/23,Facebook,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Nature Made Vitamin D Extra Strength. † ... See more,https://s3.amazonaws.com/YM_Ads/720371940135054.png,459300835,2149.2124,297972
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/27/23,Facebook,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/720369640135284.png,459279315,2507.4146,347634
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/27/23,Facebook,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720375206801394.png,459936905,358.2021,49662
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,10/27/23,Facebook,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720374806801434.png,459294491,1432.8083,198648
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/27/23,OTT,Direct,Video,10/4/23,12/31/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/E9cmc-w6j_HureHKuMKfhQ.mp4,460617364,3732.2754,124408
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/27/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,933.0688,31102
Bayer HealthCare LLC.,One A Day,One A Day Multi+,"One A Day Multi+ Hair, Skin, & Nails","One A Day Multi+ Hair, Skin, & Nails",Instagram,10/27/23,Instagram,Direct,Video Post,8/7/22,12/29/23,Hair ✅ Skin ✅ Nails ✅ Add this complete multivitamin to your healthy lifestyle and get a boost of support!,https://s3.amazonaws.com/YM_Ads/-1407000719564603788.png,353588795,255.8827,32275
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/27/23,Instagram,Direct,Video Post,1/5/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/1893167700073152370.png,392720816,2047.0616,258200
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/27/23,Instagram,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/6863865683148825971.png,461460107,7420.5986,935975
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/27/23,Instagram,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/-2908431054472158160.png,459886805,1279.4136,161375
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,merriam-webster.com,10/27/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,42.3899,6151
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,OTT Streaming Services (General),10/27/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,9917.125,396682
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,OTT Streaming Services (General),10/27/23,OTT,Direct,Video,10/3/23,12/28/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/zEDSR152oPwUrcmyVPVk3g.mp4,461703081,381.4279,15257
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/27/23,Pinterest,Direct,Photo Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/-203458659359793659.png,459869866,4123.0171,617792
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/27/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/8915449531976981985.png,459869743,715.2172,107168
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/27/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/2552987513883366740.png,459869824,462.7876,69344
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/27/23,Pinterest,Direct,Photo Post,10/15/23,12/28/23,Nature Made Immune Health Support,https://s3.amazonaws.com/YM_Ads/890869637295601745.png,467124189,84.1432,12608
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Pinterest,10/27/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-1221092389051069599.png,459870405,2398.0813,359328
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,10/27/23,Pinterest,Direct,Video Post,10/3/23,12/31/23,Make Nature Made part of your morning.,https://s3.amazonaws.com/YM_Ads/8388294490961229062.png,460817316,2313.938,346720
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,poki.com,10/27/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,5.007,1664
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,shebudgets.com,10/27/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,110.8268,27624
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,10/27/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/b6e9f692534c641c031449fb9594fe0a.mp4,459874094,5602.5103,572257
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,10/27/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Changes I've made to my morning routine as someone who works from home. ,https://sensortower-ads.s3.amazonaws.com/e1b0328bc550a21e1e0f98ad86bae152.mp4,459872179,3091.04,315728
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,10/27/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now with Vitamin D Extra Strength and enjoy live concerts later.†,https://sensortower-ads.s3.amazonaws.com/5006c9b20844f1dde7cd152103abdc9c.mp4,459872213,7534.4102,769587
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,10/27/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and cheers to the moments ahead later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/8812e0e14ad4878651edee63014fa8ed.mp4,459871957,6954.8398,710388
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Tubi,10/27/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,10169.5596,462252
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,walmart.com,10/27/23,Desktop Display,Direct,HTML5,9/10/23,10/31/23,"ONE A DAY. Support for mom & baby Choose a multivitamin with folic acid, DHA, & choline. Shop now ONE A DAY. Prenatal ADVANCED COMPLETE MULTIVITAMIN - BRAIN SUPPORT""",https://s3.amazonaws.com/YM_Ads/l9j59MFSue7C-Rha48hkBw.png,452513987,1629.7771,221736
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,walmart.com,10/27/23,Desktop Display,Direct,HTML5,10/15/23,10/29/23,"Nature Made, Gear up for your day Give your immune system a head start. Try now RECOMMENDED Nature Made Nature Made D3 GUMMIES 2000 IU 50 mcg) 250 mg +This statement has not been evaluated by the Food and Drug Administration. - serving These products are not intended to diagnose, treat, cure or prevent any disease.",https://s3.amazonaws.com/YM_Ads/bpe9JCj1Fw9Y7fAFp9F0qw.png,465280556,814.8885,110868
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/27/23,YouTube,Direct,Video,10/2/23,12/28/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/rbVrOcRAirl4Ol0UaGPiqQ.mp4,460014094,950.7561,64675
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/27/23,YouTube,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,190.1512,12935
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/27/23,YouTube,Direct,Video,8/18/23,12/30/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/KzgTxfcyI3rJxNQo0jyx9A.mp4,444561157,1521.2098,103480
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,YouTube,10/27/23,YouTube,Direct,Video,8/31/23,4/12/24,Start your day with Nature Me. The number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/PvOOi8IpKBqN6RyZ6uer2w.mp4,449086236,3803.0244,258700
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,10/27/23,YouTube,Direct,Video,8/31/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/MnaoiV44YY7OIRUKkl77ng.mp4,449100991,1140.9073,77610
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,10/27/23,YouTube,Direct,Video,10/3/23,12/24/23,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/r0BhVYsFmoBl-1yq1gijFA.mp4,460057114,1521.2098,103480
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,boston.com,10/28/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,66.2984,19219
Bayer HealthCare LLC.,One A Day,One A Day Multi+,"One A Day Multi+ Hair, Skin, & Nails","One A Day Multi+ Hair, Skin, & Nails",Facebook,10/28/23,Facebook,Direct,Video Post,8/8/22,12/29/23,Hair ✅ Skin ✅ Nails ✅ Add this complete multivitamin to your healthy lifestyle and get a boost of support!,https://s3.amazonaws.com/YM_Ads/-4782423737630130142.png,393323934,358.6998,49731
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/28/23,Facebook,Direct,Video Post,1/9/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/10159847527049713.png,391940065,358.6998,49731
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/28/23,Facebook,Direct,Video Post,10/3/21,1/1/24,"Support your immune system now with Nature Made Vitamin D Extra Strength and celebrate the moments ahead later.† †This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, c ... See more",https://s3.amazonaws.com/YM_Ads/720371096801805.png,459276597,717.3996,99462
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/28/23,Facebook,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/720369640135284.png,459279315,2869.5984,397848
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/28/23,Facebook,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Nature Made Vitamin D Extra Strength. † ... See more,https://s3.amazonaws.com/YM_Ads/720371940135054.png,459300835,1434.7992,198924
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/28/23,Facebook,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720375206801394.png,459936905,717.3996,99462
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Facebook,10/28/23,Facebook,Direct,Video Post,10/28/23,1/1/24,I start my day with Nature Made Vitamin C & Zinc gummies to support immunity.† What's your mom hack?,https://s3.amazonaws.com/YM_Ads/737837215055193.png,470428321,717.3996,99462
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,10/28/23,Facebook,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720374806801434.png,459294491,1434.7992,198924
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/28/23,OTT,Direct,Video,10/4/23,12/31/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/E9cmc-w6j_HureHKuMKfhQ.mp4,460617364,8521.1973,284030
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/28/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,3408.479,113612
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/28/23,Instagram,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/-3611572513148411380.png,484704867,249.3577,31452
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/28/23,Instagram,Direct,Video Post,1/5/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/1893167700073152370.png,392720816,2493.5769,314520
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/28/23,Instagram,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/6863865683148825971.png,461460107,4488.4385,566136
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/28/23,Instagram,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/-2908431054472158160.png,459886805,1745.5039,220164
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,nba.com (Turner Digital),10/28/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,315.54,43349
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,OTT Streaming Services (General),10/28/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,12552.4609,502080
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,OTT Streaming Services (General),10/28/23,OTT,Direct,Video,8/31/23,4/12/24,Start your day with Nature Me. The number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/PvOOi8IpKBqN6RyZ6uer2w.mp4,449086236,392.2644,15690
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Paramount+,10/28/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,1184.1083,53823
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Peacock,10/28/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,9690.3193,242256
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/28/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/8915449531976981985.png,459869743,2071.1323,310338
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/28/23,Pinterest,Direct,Photo Post,10/15/23,12/28/23,Nature Made Immune Health Support,https://s3.amazonaws.com/YM_Ads/890869637295601745.png,467124189,153.4172,22988
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/28/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/2552987513883366740.png,459869824,1610.8806,241374
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/28/23,Pinterest,Direct,Photo Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/-203458659359793659.png,459869866,6788.7114,1017219
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Collagen,Nature Made Gummies Collagen,Pinterest,10/28/23,Pinterest,Direct,Photo Post,5/25/23,10/28/23,"Nature Made Hydrolyzed Collagen Supplement Gummies with Vitamin C, Biotin & Zinc - 60ct",https://s3.amazonaws.com/YM_Ads/3545492009305545022.png,447128455,38.3543,5747
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Pinterest,10/28/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-1221092389051069599.png,459870405,4986.0591,747110
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,10/28/23,Pinterest,Direct,Video Post,10/3/23,12/31/23,Make Nature Made part of your morning.,https://s3.amazonaws.com/YM_Ads/8388294490961229062.png,460817316,2569.7383,385049
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,10/28/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/b6e9f692534c641c031449fb9594fe0a.mp4,459874094,5175.1577,528606
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,10/28/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Changes I've made to my morning routine as someone who works from home. ,https://sensortower-ads.s3.amazonaws.com/e1b0328bc550a21e1e0f98ad86bae152.mp4,459872179,2491.7424,254514
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,10/28/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now with Vitamin D Extra Strength and enjoy live concerts later.†,https://sensortower-ads.s3.amazonaws.com/5006c9b20844f1dde7cd152103abdc9c.mp4,459872213,7091.8823,724386
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,10/28/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and cheers to the moments ahead later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/8812e0e14ad4878651edee63014fa8ed.mp4,459871957,4983.4849,509028
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,walmart.com,10/28/23,Desktop Display,Direct,HTML5,9/10/23,10/31/23,"ONE A DAY. Support for mom & baby Choose a multivitamin with folic acid, DHA, & choline. Shop now ONE A DAY. Prenatal ADVANCED COMPLETE MULTIVITAMIN - BRAIN SUPPORT""",https://s3.amazonaws.com/YM_Ads/l9j59MFSue7C-Rha48hkBw.png,452513987,610.1403,83011
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,yahoo.com,10/28/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,150.53,63907
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/28/23,YouTube,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,1295.5834,88130
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/28/23,YouTube,Direct,Video,8/18/23,12/29/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/zsN10DyOY9QnGfH6u1ia6g.mp4,444590144,185.0833,12590
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/28/23,YouTube,Direct,Video,8/18/23,12/30/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/KzgTxfcyI3rJxNQo0jyx9A.mp4,444561157,3701.667,251800
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/28/23,YouTube,Direct,Video,10/2/23,12/28/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/rbVrOcRAirl4Ol0UaGPiqQ.mp4,460014094,185.0833,12590
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,YouTube,10/28/23,YouTube,Direct,Video,8/31/23,4/12/24,Start your day with Nature Me. The number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/PvOOi8IpKBqN6RyZ6uer2w.mp4,449086236,4812.167,327340
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,10/28/23,YouTube,Direct,Video,8/31/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/MnaoiV44YY7OIRUKkl77ng.mp4,449100991,1110.5,75540
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,10/28/23,YouTube,Direct,Video,10/3/23,12/24/23,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/r0BhVYsFmoBl-1yq1gijFA.mp4,460057114,1110.5,75540
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,bleacherreport.com (Turner Digital),10/29/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,220.958,82508
Bayer HealthCare LLC.,One A Day,One A Day Multi+,"One A Day Multi+ Hair, Skin, & Nails","One A Day Multi+ Hair, Skin, & Nails",Facebook,10/29/23,Facebook,Direct,Video Post,8/8/22,12/29/23,Hair ✅ Skin ✅ Nails ✅ Add this complete multivitamin to your healthy lifestyle and get a boost of support!,https://s3.amazonaws.com/YM_Ads/-4782423737630130142.png,393323934,346.4091,48027
